B100213_v01.txt_2.txt	살면서 가장 기억에 남는 날	작년 2월에 호스트 가족과 함께 디즈니 월드에 갔다. 디즈니 월드에 가면 꿈은 꾸는 것처럼 행복하다는 말처럼 좋은 기분을 느낄 수 있었다. 첫날 아침, 매직 킹덤에 갔다. 신데렐라의 성은 만화영화에 보던 똑 같이 아름다웠다. 성의 문을 열자마자 보이는 것은 아름다운 계단있었다. 계단을 타고 2층으로 올라가서 내려다보이는 아름다운 레스토랑에 디즈니 캐락터들이 많았다. 그 곳에서 우리는 식사를 하고 사찐을 찍었다. 다음 날, 세계 여러 나라의 문화들에 대해 배울 수 있었다. 열차를 타면 옛날부터 미래의 모습까지 구경했다. 정말 멋있었다. 셋째 날, 디즈니 할리우드 스튜디오에 갔다. 미녀와 야수뮤지컬을 봤는데 너무 황홀해서 입이 다물어지지 않았다. 마지막 날, 애니멀 킹덤에서 운좋게 그날 새로 태어난 아기 기린을 볼 수 있었다. 그날 밤에 디즈니 월드가 내려다보니는 특급 호텔방에서 불꽃놀이도 볼 수 있었다. 지금까지 디즈니 월드에 있었던 내 기억들은 적어보었다. 이번 여행은 재미있고 행복해서 잊이 못할 것 같다. 앞으로 돈과 시간이 있다면 가족과 함께 여행을 다시 가고 싶다.	80	B1
C100016_v03.txt_2.txt	내 인생에서 가장 기억에 남는 날	내 인생에서 가장 기억에 남는 날은 2014년5월 18일이다. 그날에 대학로에서 퍼포머스팀랑 처음 만난날이다. 나는 고등학교때 부터 춤을 추는 것은 관심이 많이 있는데 나이때문에 주병에 사람들이 항상 나에게 춤을 추는 것이 어렸을때부터 하면 할수이지 너 지금배우면 이미 늦었다고 했다. 근데 그날에 이팀을 만나서 공연을 봤다. 정말 멋있었다. 나도 그렇게 거리에서 공연하고 싶어서 이팀의리더랑 이야기를 했다. 이리더가 28살부터 춤을 췄다고 했다. 나는 깜짝 놀았다. 28살 정말 늦은 나이다. 단장님 나에게 너 할 수 있다고 했다. 그래서 나는 그 퍼포머스팀을 가입했다. 원래는 나는 춤을 배우고 싶은데 팀에서 한국인많이 있어서 한국친구도 많이 만났다. 내가 혼자 한국에 있으니까 친구 진심으로 필요한다. 이팀을 만난후에 좋은일이 많이 있어서 2014년5월18일그날 내 인생에서 가장 기억어 남는 날을 됐다. 매일매일 연습해야 하도 좋아하니까 매일 한복한다. 역시 사람들이 좋아하는 일이 하면 기분이 도 기뻐졌다.	XXX	C1
C100039_v02.txt_2.txt	내 인생에서 가장 기억에 남는 날	내 인생에서 가장 기억에 남는 날은 바로 대학교시험에 붙었을 때이다. 대학교시험을 보자마자 빨리 집에 돌아갔는데 집에 아무도 없었다. 시험결과가 나올 때까지 의자에 앉아서 긴장하면서 기다렸다. 그 시간은 딱 20분이었다. 일본에서 대학교시험을 2가지 본다. 한국에서 있는 수능처럼 전국의 있는 고등학생들과 재수생들이 보는 센터시험이라는 시험이 있는데 그 시험을 내가 잘 못 봐서 속상했지만 내가 입학하고 싶었던 대학교시험날까지 일주일밖에 안 남았기 때문에 마음을 고쳐먹고 열심히 공부했다. 드디어 시험 당일이 됐다. 약속한 친구들과 만나서 학교에 갔는데 겨울이라서 교실에 있었는데도 손이 떨렸다. 시험이 시작했는데 추위과 긴장으로 손이 덜리고 글시가 잘 쓸 수 없었다. 문제가 어렵고 장문문제에 시간이 많이 걸려서 고생했다. 그 때였다. 시험감독이 "20분 남았습니다. 빨리 문제를 푸세요."라고 말했다. 그 말을 듣고 초조했지만 아직 문제가 남았기 때문에 한숨을 돌리고 문제를 풀었다. 지금까지 그 순간있는 지식을 다 발휘하고 말았다. 시험결과가 나올 때까지 조용히 앉아서 기다렸다 그 20분이 20분이상으로 느껴졌다. 합격이라는 글을 보자마자 눈물을 흐리면서 어머니와 친구에게 전화를 했다. 축하의 말을 들으니 더욱 더 실감나고 행복을 느낄 수 있었다	90	C1
C100005_v03.txt_2.txt	내 인생에서 가장 기억에 남는 날	가봉에서는 2012년 10원에는 대학교를 졸업했다. 그날에는 큰 소리로 쌓였던 스트레스를 풀었다. 그 전에 대학원을 졸압하는지 마는지 확인하지 않았다. 왜냐하면 내야 되었던 보고서를 쓰기가 쉬운 일이 아니었다. 쓴 기간에는 내 컴퓨터가 고장이 두번에 났다. 그래서 컴퓨터 안에 있었던 파일을 다 지워됐다.	50	C1
C100041_v01.txt_2.txt	내 인생에서 가장 기억에 남는 날	내 대학교는 호남성 장사시에 있었는데 고향은 사천성이었다. 그래서 대학교를 다니기 위해 고향에 떠났다. 내 친한 친구도 대학교를 다니기 위해서 다른 곳으로 갔다. 그래서 서로 만나는 기회가 거의 없었다. 그러나 재작년 겨울에는 친구들 나를 만나기 위해서 비행기를 타고 장사시에 왔다. 겨울인데 구경을 갈 만난 곳이 거의 없었다. 그래서 만약에 재미없으면 어떻게 해야 할지? 심심하고 실망하면 어떻게 해야 할지? 이런 걱정이 많이 있었다. 하지만 이런 걱정이 전혀 필요가 없었다. 친구들을 데리고 향강도 가고 등산도 갔다. 하루 종일 웃고 기뻤다. 우리 세명이 있으니까 재미없는 데도 재미있게 되어고 맛없는 음식도 맛있게 되었다. 사실은 내 대학생활에서 제일 기쁜 날 그 날이다 그 날은 특별한 일도 안 하고 특별한 의미도 없었는데 친한 친구들을 곁에 있으니까 행복한 느낌을 느낄 수 있었다. 내 생각에는 이것을 바로 우정의 매력이다. 친구과 함께 이야기하고 놀 수 있는 것은 다 무료고 쉽게 얻을 수 있는데 인생에서 가장 소중한 것이다 그 겨울은 추웠지만 내 마음이 따뜻했다. 그 날은 내 평생에도 잊지 못한 날이다.	80	C1
B100078_v02.txt_2.txt	살면서 가장 기억에 남는 날	2년 전에 호주에 잊이 못핼 아름다운 여행을 갔다. 대학교 촐업한 후에 대학교 반친구와 같이 기념여행인다. 우리는 열심히 여행계획을 나눴다. 그리고 나의 기대한 마음으로 여행을 다녔다. 여행 출발한 날 공항에서 친구를 기다렸다. 비행기 시간을 아침 여섯 시이는데 다섯 시 반에 친구가 아직 공항을 도착안했다. 친구에게 전화했다. 왜 아직 안와? 미안해 늦이 일어나서. 다행이 친구가 공항에 도착하는대로 우리 비행기를 탈 수 있어다. 그리고 비행기안에 친구기 계속 잠을 잤다. 잘 때 코소리가 공룡처럼 아주 컸다. 너무 창피했다. 호주공항에 도착해서 우리는 버스를 타고 베스트 하우스를 갔다. 우리방에 돌아가자마자 다름 남자를 방에 있어다. 당신 누구야? 네? 이방은 나의 방이에요? 왜냐하면 케스트 하우스의 소무원을 우리한테 다음 방의 열쇠를 줬다. 이번 여행을 창피한 일을 많지만 나의 잊이 못핼 재미있는 여행을 됐다. 여행을 들어온지 2년이 되서 친구을 만나면 그 여행의 재미있는 이야기를 자주 나눴다. 이번 호주여행을 나의 잊이 못한 여행인다.	60	B1
B100203_v01.txt_2.txt	살면서 가장 기억에 남는 날	적년 생일에 남자 친구와 대만에 갔다. 우리는 사귄 지 천 일이 되었다. 특별하게 기념하고 싶어서 해외 여행을 갔다. 그래서 해외 여행을 계획하면서 사진을 예쁘게 많이 찍으면 좋겠다고 생각했다. 먼저 오전 열한 시에 대만 국제 공항에 도착했다. 도착한 후에 민박집을 찾으려고 지하철을 탔다. 민박집을 도착한 후에 집을 풀고나서 민박집 그저에서 유명한 소고기 국수를 먹었다. 맛있는 음식을 먹으면서 사진을 예쁘게 찍어서 그런지 진짜 즐거웠다. 그런데 여름이기 때문에 날씨가 진짜 더웠다. 사진을 찍으면서 땀을 흘려서 피곤했다. 날씨가 너무 더워서 그런지 잡지기 비가 왔다. 우리는 비를 피하려고 커피숍에 갔다. 그 커피숍은 대만의 민죽 주제르 꾸며 놓았다. 커피숍 밖에 바다기 있어서 해돋이도 볼 수 있었다. 경치가 매우 아름답길래 사진을 많이 찍었다. 비가 멎자마자 다음 관광명소에 갔다. 카메라는 어디에 넣어? 가방에 없는데. 잘 찾아봐. 나 가방에 넣은데. 우리는 비싼 카메라는 엃어버렸다. 아까 커피숍에서 사진을 찍은 후에 그냥 거기에 두고 왔다. 우리는 바로 가던 커피숍에 들어갔다. 커피숍의 주인은 우리에게 카메라를 부관해 줬다. 아저씨, 진짜 감사합니다. 나는 큰 소리로 말했다. 나는 스트레스가 순간 다 풀렸다. 진짜 다행이었다. 대만 사람들을 진짜 좋다고 생각했다. 이 날은 내 제일 즐거운 날이고 제일 기분이 나쁜 날이었다. 카메라는 마지막 찾을 수 있어서 좋았던 것 같다. 그년지만 다음 여행을 하면 더 조심하게 놀아야겠 다짐했다.	90	B1
B100041_v01.txt_2.txt	살면서 가장 기억에 남는 날	저는 가장 기억에 남는 날 18살 생일이다. 친구하고 바다에서 놀었다. 18살 생일 여름이다. 그래서 친구하고 이야기한 후에 마지막 바다에서 가고 싶다. 아침에 9시에는 우리는 차를 열리는 바다에 갔는다. 정도에 아름다우니까 연해도시종에 좋은 선택은 여행지이다. 12시에 우리 바다에서 도착했다 배가 고파서 점심을 먹고 싶다. 그래서 해물 식당에 가고 많은 해물음식을 먹었는다. 절말 맛있고 배가 프르다. 밥을 먹은 후에 친구들이 케이크를 사는데 저에게 받았다. 이것은 특별한 계획이다. 저가 친장 모르고 기분이 아주 좋다 우리는 케이크를 먹은 후에 바다에 갔다. 저녁에 바다에 절말 예쁘다. 면인는 볼을 부지 않고 경치가 아름다운데 기분이 좋다. 밤에 12시에는 친구들이 불꽃이 열고 생일 축하 노래를 부르다. 그리고 서물을 많이 받았다. 제가 신좋에는 행복하다고 생각하다. 그리고 친구에게 말쫌하라고 고맙다. 매일 아침에 우리는 집에 들어간다. 제가 기억에 남을 날 친구하고 같이 살다. 그래서 이것은 중요한 날이다.	30	B1
C100049_v03.txt_2.txt	내 인생에서 가장 기억에 남는 날	살다보면 많이 재미있는 경험을 있을 것 같지만 나에게 가장기억에 남은 날의 대학합격날이다. 5년전에 고등학교에 졸업한후에 하오니대학교 한국어과에 지원했다. 하노이대학교는 유명한 대학교이고 나도 한국어에대해 관심이 많이 있기때문에 하노이대학교에 합격하는 것을 많이 기대했다. 하노이대학교는 합격자발쵸를 너무 늦었으니 많이 걱정학고 항상 컴퓨터를 키고 기다린다. 그날, 식삭하고 있을때 내친한 친구가 나에게 전화하고 합격해서 축하하단다. 그런데 나는 앚기 믿을 수 없어서 컴표터를 바로 키고 하노이대의 홈페이지에 들어갔다. 하지만 많은 사람은 그홈페이지에 들어기서 그런지 나는 들어갈 수없었다. 그래서나는 집에 나가서 집근처에 PC방에 갔다. 그때 너무 긴장도하고 두려워서 손을 떨려컴표터에 입력할 수없었다. 점수가 내눈에 선을때까지 믿을수있다. 너무 행복해서 눈물까지 언제부터 나지도 몰랐다. 그때는 제일 가장 기억 나는 사람이 아버지, 엄머니이었다.	70	C1
C100024_v03.txt_2.txt	내 인생에서 가장 기억에 남는 날	모든 사람들이 자신의 인생에서 가장 기억에 남는 날이 있다. 그 날이 아무리 슬프고 행복해도 마음 속에서 붙여있다. 사람에 따라서 그 순간은 얼마나 중요한지 다르다. 그래서 이런 순간을 기억할 대 특별한 느낌을 받는다. 작년 여름에 우리 나라의 가장 대표하는 관광지에 다녀왔다. 첫날에는 내 고등학교의 반친구들이랑 만나서 일찍 공항에 갔다. 나는 비행기를 탔을 때 신경스러웠지만 친구들이랑 같이 있어서 참을 수 있었다. 그다음에 우리는 쿠스고란는 도시에 도착해서 마추픽추에 가러 절차를 탔다. 우리는 먼저 그 곳을 구경하고 산에 올라갔다. 거기에서 잉카제국에 대한 정보를 알게 됐다. 마추픽추가 얼마나 중요한지 잉해하고 어떻게 만들어졌는지도 알게 됐다. 그리고 저녁 식사를 먹은 후에 토착민이 사는 마을에 가봤다. 토착민들이랑 이야기를 많이 하고 전통 음식을 처음으로 먹어봤다. 그 다음에는 전통 옷을 이어서 음악을 들으면서 춤을 줬다. 그날바에 너무 피곤했지만 새로운 것을 보고 배워서 재미있다고 생각한다. 이 여행은 내 인생에서 가장 중요한 경험이라고 생각한다. 그것은 우리 나라의 문화에 대해서 많이 배울 뿐만 아니라 우리 나라의 옛날 작품이 얼마나 중요한지 알게 됐다. 그러니까 우리 나라에 이런 여해 다시 했으면 좋겠다.	70	C1
